TeamId,TeamName,SubmissionDate,Score
5038134,BlueBeLee,"2020-06-05 09:23:06",0.77511
4991997,lxl,"2020-06-05 09:23:25",0.78947
5030404,"Jesús Rivera López","2020-06-05 09:25:16",0.75119
5027236,Nayls89,"2020-06-05 09:29:15",0.79425
3836168,"Wojtek #2","2020-06-05 09:36:40",0.47607
3201956,road_to_ml,"2020-06-05 09:37:42",0.76076
5010869,"Vedant Puranik","2020-06-05 09:39:00",0.77511
3836168,"Wojtek #2","2020-06-05 09:42:42",0.75837
4922729,lMaksiml,"2020-06-05 09:47:31",0.74162
5039410,"Yash Goel99","2020-06-05 09:50:32",0.75598
5043368,"Akash D #2","2020-06-05 09:51:25",0.76555
5043275,Gumbrb,"2020-06-05 09:51:35",0.66028
5043438,"Tobias Kropmanns","2020-06-05 09:51:56",0.76555
4995287,"Mykola Lavreniuk","2020-06-05 09:52:47",0.79425
5039410,"Yash Goel99","2020-06-05 09:54:24",0.78468
5031671,hikkisan,"2020-06-05 09:56:28",0.78947
5038458,JinWatanabe7,"2020-06-05 09:56:42",0.79425
3619816,mak3bread,"2020-06-05 09:57:18",0.76076
4990924,"Peter S #4","2020-06-05 09:58:07",0.79425
3836168,"Wojtek #2","2020-06-05 09:58:49",0.76076
5011906,asalvatucci,"2020-06-05 10:00:23",0.84688
5038458,JinWatanabe7,"2020-06-05 10:01:49",0.80382
3619816,mak3bread,"2020-06-05 10:01:51",0.78947
5040220,"Faheem Kamaludeen","2020-06-05 10:03:34",0.77511
5023404,eyeing,"2020-06-05 10:08:46",0.78947
5043518,"Dilip Subbaian G","2020-06-05 10:18:43",0.76555
5032924,[Deleted],"2020-06-05 10:19:16",0.79186
5043549,pekipekky,"2020-06-05 10:23:18",0.76555
4928869,Weiw3ier,"2020-06-05 10:24:16",0.66507
5043589,"Jongbeen Song","2020-06-05 10:24:50",0.62679
5043500,"Patrick Hnat","2020-06-05 10:25:35",0.73205
5043535,"Atsuhide Inatomi","2020-06-05 10:25:57",0.76555
4147304,"Ikumi Ito","2020-06-05 10:26:37",0.77751
5043111,PrincessRabbit,"2020-06-05 10:30:56",0.77511
5043518,"Dilip Subbaian G","2020-06-05 10:32:14",0.77511
5029643,"Somya gupta","2020-06-05 10:34:28",0.73684
5029643,"Somya gupta","2020-06-05 10:37:02",0.75119
5043500,"Patrick Hnat","2020-06-05 10:37:18",0.77511
4726905,"Rahul Tiwari #2","2020-06-05 10:39:05",0.72488
4963853,Spawar,"2020-06-05 10:39:18",0.77033
5043087,"Victor George","2020-06-05 10:39:28",0.76555
5043645,AnandJammi,"2020-06-05 10:39:55",0.76555
5043511,"Aseem Raj1","2020-06-05 10:42:28",0.76555
5034896,Kanika,"2020-06-05 10:45:22",0.77511
4958702,plancker,"2020-06-05 10:47:08",0.68899
5043671,"Gili Cohen","2020-06-05 10:47:23",0.75598
5039827,"Rutuja Bhagawat Nemane","2020-06-05 10:50:16",0.76555
5043063,"Varun Guniganti","2020-06-05 10:50:50",0.76555
5000682,"Python Progremmer","2020-06-05 10:52:41",0.78468
5043390,YU-Anthony,"2020-06-05 10:54:09",0.80382
5020267,"Asanka P","2020-06-05 10:58:55",0.81578
5043207,Lingjie0,"2020-06-05 11:00:16",0.77990
5043698,"Mrityunjai Singh","2020-06-05 11:00:29",0.76555
5037835,YemreBulut,"2020-06-05 11:03:11",0.78947
5034784,"Florian Hae","2020-06-05 11:05:51",0.79904
5043671,"Gili Cohen","2020-06-05 11:07:45",0.76555
4963853,Spawar,"2020-06-05 11:09:21",0.77511
5042822,yuhakomori,"2020-06-05 11:09:32",0.76555
5042860,"harsha shah","2020-06-05 11:10:56",0.77511
5035757,"Chinedu Emmanuel Nwadike","2020-06-05 11:12:39",0.77511
5038535,Antohnio,"2020-06-05 11:15:02",0.00000
4970995,"Michael Puzevsky","2020-06-05 11:15:58",0.74641
5043544,"Karl Senekal","2020-06-05 11:20:22",0.77990
5029643,"Somya gupta","2020-06-05 11:20:31",0.77511
4970995,"Michael Puzevsky","2020-06-05 11:20:38",0.77033
3916350,"Michael Hartl","2020-06-05 11:20:42",0.77272
3229507,"Thilak Raj","2020-06-05 11:22:59",0.76555
5043757,kukim,"2020-06-05 11:26:42",0.74641
5001072,sonapingo,"2020-06-05 11:28:26",0.77511
4690005,"Abhay Pratap Singh","2020-06-05 11:29:11",0.75119
4778039,"Srihari #2","2020-06-05 11:31:28",0.75358
5043115,"AKSHITH GUPTA","2020-06-05 11:31:45",0.72248
5043115,"AKSHITH GUPTA","2020-06-05 11:32:09",0.74641
5043776,t_tackn,"2020-06-05 11:32:27",0.76555
5043757,kukim,"2020-06-05 11:32:46",0.99521
5043115,"AKSHITH GUPTA","2020-06-05 11:32:49",0.77990
5043544,"Karl Senekal","2020-06-05 11:32:58",0.78947
5038535,Antohnio,"2020-06-05 11:33:22",0.64593
5043535,"Atsuhide Inatomi","2020-06-05 11:40:57",0.77511
5043820,"Fabricio Souza","2020-06-05 11:41:53",0.76555
5043709,dogadoga,"2020-06-05 11:42:48",0.76555
5001965,"Maciej Cięszczyk","2020-06-05 11:43:42",0.76794
5043702,"Sarath Bramanandan","2020-06-05 11:44:35",0.77511
4841101,gauravgawade951999,"2020-06-05 11:45:38",0.70334
4992563,"chaitanya chandwani","2020-06-05 11:46:53",0.80861
4778039,"Srihari #2","2020-06-05 11:47:15",0.75837
5037382,"Haris Rashid","2020-06-05 11:48:14",0.62679
5029750,"Sanjay Anbu","2020-06-05 11:48:31",0.77511
5043891,ghost222,"2020-06-05 11:49:30",0.76555
5043891,ghost222,"2020-06-05 11:49:48",0.77033
5040500,"Jayson Rai","2020-06-05 11:50:16",0.80861
3229507,"Thilak Raj","2020-06-05 11:50:40",0.77511
5040536,"Karthik Puranik","2020-06-05 11:51:36",0.78947
4910588,now8now,"2020-06-05 11:55:06",0.78468
4945181,"Anuj Arora #2","2020-06-05 11:57:53",0.74880
5039803,"Arkadip Maitra","2020-06-05 11:59:53",0.66267
5043941,"Huang Qirui","2020-06-05 12:00:15",0.76555
4865000,"Sonti Venkata Ravi Rajkumar","2020-06-05 12:02:18",0.68421
5029230,satotum,"2020-06-05 12:03:07",0.77990
5043971,"Suhas Jonathan Isaac","2020-06-05 12:03:13",0.75119
5043671,"Gili Cohen","2020-06-05 12:06:17",0.77033
5038535,Antohnio,"2020-06-05 12:07:57",0.71770
5038590,"aayush musyaju","2020-06-05 12:09:52",0.67464
5043891,ghost222,"2020-06-05 12:10:00",0.78468
5043989,"Shamsheer #2","2020-06-05 12:14:25",0.77511
5012105,Muennighoff,"2020-06-05 12:15:32",0.78947
5021926,mumu33,"2020-06-05 12:15:38",0.79425
4841101,gauravgawade951999,"2020-06-05 12:16:41",0.73205
4702763,"Parthiv Venkata","2020-06-05 12:17:26",0.76555
5039827,"Rutuja Bhagawat Nemane","2020-06-05 12:21:10",0.77511
5043709,dogadoga,"2020-06-05 12:21:58",0.77511
5008818,"Denise Sodero Vinhas Portugal","2020-06-05 12:23:01",0.78947
4620512,"Vraj patel","2020-06-05 12:24:09",0.76076
5043667,"Satish Kumar Panneerselvam","2020-06-05 12:25:58",0.76555
5043941,"Huang Qirui","2020-06-05 12:26:27",0.77511
4866536,"Athanasios Stavrou","2020-06-05 12:27:25",0.79425
4958702,plancker,"2020-06-05 12:27:32",0.74162
5043969,"Carla Said","2020-06-05 12:28:04",0.77511
5032278,James_Chiu,"2020-06-05 12:30:23",0.76076
4841101,gauravgawade951999,"2020-06-05 12:30:46",0.76555
432186,qibai,"2020-06-05 12:35:49",0.77511
5032278,James_Chiu,"2020-06-05 12:35:57",0.78947
5044087,izukun,"2020-06-05 12:38:32",0.76555
5044039,"Andres Paniagua","2020-06-05 12:40:56",0.77511
4790825,"Victor Neves","2020-06-05 12:42:23",0.76555
5042910,"Yongbeom Kim","2020-06-05 12:42:24",0.75598
5030845,okiokitk,"2020-06-05 12:44:44",0.83253
5041100,"Samson Zhang #2","2020-06-05 12:48:14",0.76555
5034400,RUBERVAL,"2020-06-05 12:49:58",0.76555
5043575,zhangnaner,"2020-06-05 12:52:15",0.74162
5043359,"Shekhar Lakra","2020-06-05 12:56:24",0.72727
5038590,"aayush musyaju","2020-06-05 12:58:47",0.69377
5043150,Tommyyyy,"2020-06-05 13:00:36",0.78947
5032387,"Nishant Tripathy","2020-06-05 13:03:26",0.77033
5015072,kkzhengyu,"2020-06-05 13:03:26",0.78947
5038953,EmreKABALCI,"2020-06-05 13:05:52",0.76555
5041100,"Samson Zhang #2","2020-06-05 13:06:10",0.77511
5038590,"aayush musyaju","2020-06-05 13:09:38",0.75598
5044197,"Kostas Stavropoulos","2020-06-05 13:17:28",0.77511
5022465,MarkusSeeger,"2020-06-05 13:18:55",0.79904
4884988,"Rewati Pragya Singh","2020-06-05 13:27:20",0.76076
5041239,Denistsilva,"2020-06-05 13:27:58",0.71291
5044151,"Rahul Kokane","2020-06-05 13:30:19",0.78947
5044330,Markos2007,"2020-06-05 13:30:50",0.76555
5038953,EmreKABALCI,"2020-06-05 13:31:27",0.77511
5040370,"Ritik Anand","2020-06-05 13:33:10",0.80382
4772589,"KYEONGHEE RYU","2020-06-05 13:34:19",0.76555
4823287,RukkBook,"2020-06-05 13:35:29",0.76555
5043667,"Satish Kumar Panneerselvam","2020-06-05 13:36:05",0.77511
5044205,hayate12495,"2020-06-05 13:41:58",0.67703
5044391,"Youngdo Kim","2020-06-05 13:43:03",0.77511
4993234,"Pratibha Shinde","2020-06-05 13:44:31",0.77751
4961763,"Ben Fattori","2020-06-05 13:46:39",0.77990
5044452,HanZieun,"2020-06-05 13:48:03",0.76555
3098555,"Berk Kapucu","2020-06-05 13:48:07",0.78708
1108498,Joshhou,"2020-06-05 13:48:16",0.76794
4894162,Tao_S2000,"2020-06-05 13:55:42",0.84210
4994921,gouday,"2020-06-05 13:58:58",0.80861
5044408,"Kushal Acharya","2020-06-05 14:02:45",0.76555
5043087,"Victor George","2020-06-05 14:04:28",0.77511
5044496,fauntleroy,"2020-06-05 14:09:56",0.67464
5008782,"Olivier Agudo-perez","2020-06-05 14:12:55",0.76555
5044451,"John Eason","2020-06-05 14:17:11",0.77511
5039259,"Mayank #6","2020-06-05 14:17:39",0.00000
5043768,"Anshul Agrawal #4","2020-06-05 14:23:02",0.77511
4906672,"Anjani Srivastava","2020-06-05 14:24:14",0.77033
5039259,"Mayank #6","2020-06-05 14:24:20",0.37799
5001879,Nitheese,"2020-06-05 14:24:50",0.76555
5042910,"Yongbeom Kim","2020-06-05 14:27:48",0.80382
5039259,"Mayank #6","2020-06-05 14:28:02",0.62200
5044512,"Kamila Hamalcikova","2020-06-05 14:28:06",0.76555
5039259,"Mayank #6","2020-06-05 14:30:13",0.67703
5044507,"Komal Vishwakarma","2020-06-05 14:31:42",0.76555
5032924,[Deleted],"2020-06-05 14:33:17",0.80143
5044559,"Kostya Golunov","2020-06-05 14:34:04",0.77990
4770226,"Hardik Makwana","2020-06-05 14:36:04",0.83253
4969717,KYUNGHWANKIM,"2020-06-05 14:36:10",0.78708
5008782,"Olivier Agudo-perez","2020-06-05 14:42:44",0.77511
5038574,"Thomas Charuel","2020-06-05 14:46:58",0.77751
5024571,DydyaMotya,"2020-06-05 14:47:39",0.77033
5044512,"Kamila Hamalcikova","2020-06-05 14:51:12",0.77511
4445190,"Russian Beavers","2020-06-05 14:51:13",0.78468
5028292,takk,"2020-06-05 14:52:48",0.79425
5044197,"Kostas Stavropoulos","2020-06-05 14:56:46",0.77990
4931248,"Anja Deric","2020-06-05 15:00:08",0.78468
5040586,"Karol Matusiak","2020-06-05 15:00:37",0.76555
5044330,Markos2007,"2020-06-05 15:02:28",0.77511
5023948,"Karthik Tiwari","2020-06-05 15:04:06",0.75598
4147304,"Ikumi Ito","2020-06-05 15:06:13",0.77990
4352642,"Aniket #7","2020-06-05 15:06:53",0.74162
5044740,"Luiz Kressin","2020-06-05 15:08:43",0.76555
4352642,"Aniket #7","2020-06-05 15:09:36",0.76315
4688718,"S Stewart","2020-06-05 15:09:50",0.77990
4445190,"Russian Beavers","2020-06-05 15:11:01",0.81339
5040412,"Ritesh Manna","2020-06-05 15:13:16",0.78468
5042053,"Debidatta Ray","2020-06-05 15:13:42",0.77511
5026740,"vedala satvik","2020-06-05 15:14:35",0.73205
4624845,Kevin07052001,"2020-06-05 15:18:24",0.76555
5007804,"Sameer Mann","2020-06-05 15:23:33",0.78468
5024571,DydyaMotya,"2020-06-05 15:23:59",0.77272
5044730,Ivan.Chupryna,"2020-06-05 15:26:55",0.75598
5044814,"Santiago Alvarez Barbosa","2020-06-05 15:27:57",0.76555
5044628,"Dmitry Astankov","2020-06-05 15:28:28",0.76555
5044800,"James, Jr. Colongan","2020-06-05 15:33:53",0.76555
4972038,"Anupama Kolsur","2020-06-05 15:37:59",0.79425
5044628,"Dmitry Astankov","2020-06-05 15:41:07",0.77511
5040586,"Karol Matusiak","2020-06-05 15:43:27",0.77511
5044878,"Satyam Chauhan","2020-06-05 15:45:08",0.76555
5036175,mk202006,"2020-06-05 15:48:10",0.78468
2710373,"Ted Nagai","2020-06-05 15:50:31",0.76555
5044878,"Satyam Chauhan","2020-06-05 15:52:30",0.77511
5044803,"Sam Kaddoura","2020-06-05 15:52:55",0.76555
4795100,yakiris,"2020-06-05 15:58:22",0.78947
5044814,"Santiago Alvarez Barbosa","2020-06-05 16:00:01",0.77511
5044973,displayname,"2020-06-05 16:02:20",0.76555
4801663,jjak,"2020-06-05 16:04:02",0.78229
4689195,amy157,"2020-06-05 16:10:22",0.77990
4046568,sonic_naoya,"2020-06-05 16:13:53",0.80382
2612370,ds-suyog,"2020-06-05 16:17:15",0.78708
2612370,ds-suyog,"2020-06-05 16:29:33",0.78947
5037583,DrSK,"2020-06-05 16:30:49",0.76555
5039851,"Joao Caseiro","2020-06-05 16:31:13",0.74641
4984835,"Oat Sukcharoenyingyong","2020-06-05 16:33:58",0.76076
5022952,Jokown,"2020-06-05 16:34:05",0.80382
2612370,ds-suyog,"2020-06-05 16:34:24",0.79186
4793528,"yuriy shevchuk","2020-06-05 16:41:56",0.77990
5031589,"Sutanu Dutta","2020-06-05 16:51:47",0.71291
4888113,"Nicola Neophytou","2020-06-05 16:52:23",0.78468
5045145,kimsomi,"2020-06-05 16:52:44",0.76555
5037583,DrSK,"2020-06-05 16:55:58",0.77511
1387413,FoolishSpector,"2020-06-05 16:56:31",0.80143
5039851,"Joao Caseiro","2020-06-05 16:57:51",0.78468
4935031,"Deepthi Shettigar","2020-06-05 17:01:10",0.78947
5043359,"Shekhar Lakra","2020-06-05 17:01:44",0.76555
4921567,DS_BLR_India,"2020-06-05 17:02:21",0.77511
4205135,"ossama boughaba","2020-06-05 17:06:44",0.77990
4884988,"Rewati Pragya Singh","2020-06-05 17:06:45",0.77511
5045175,"Sourabh Kumar #2","2020-06-05 17:08:47",0.76555
5037583,DrSK,"2020-06-05 17:11:05",0.78468
5041706,"Anoop Manjal","2020-06-05 17:12:16",0.76555
5043359,"Shekhar Lakra","2020-06-05 17:15:56",0.77511
4848188,"Masum Patel","2020-06-05 17:19:01",0.76555
5041706,"Anoop Manjal","2020-06-05 17:20:50",0.77511
5045239,"Rama Chiluka","2020-06-05 17:25:01",0.76555
2612370,ds-suyog,"2020-06-05 17:27:28",0.79425
5045264,fengfangtao,"2020-06-05 17:28:58",0.76555
746457,ShashankThakur,"2020-06-05 17:34:32",0.76076
5037583,DrSK,"2020-06-05 17:35:25",0.78947
5030268,"Suraj Palod","2020-06-05 17:36:38",0.73684
5037583,DrSK,"2020-06-05 17:36:46",0.79904
746457,ShashankThakur,"2020-06-05 17:43:56",0.76555
4990081,"Stefan Lütschg","2020-06-05 17:44:09",0.37320
5045291,waltyr,"2020-06-05 17:44:56",0.76555
5030268,"Suraj Palod","2020-06-05 17:45:21",0.76555
4996685,n3dry,"2020-06-05 17:45:34",0.74162
4976006,QAMARXAJI,"2020-06-05 17:45:38",0.77511
5044451,"John Eason","2020-06-05 17:51:10",0.78947
4996685,n3dry,"2020-06-05 17:53:18",0.77033
5045146,"Vedaanti Baliga","2020-06-05 17:54:56",0.75119
5045175,"Sourabh Kumar #2","2020-06-05 17:57:32",0.77511
4884988,"Rewati Pragya Singh","2020-06-05 18:00:02",0.78468
4980502,"Ravi kumar #2","2020-06-05 18:00:27",0.72727
5027454,uts2231AN,"2020-06-05 18:03:43",0.79904
5035929,arya2001,"2020-06-05 18:07:23",0.75598
5042083,"Thushar Prasanth","2020-06-05 18:11:04",0.76555
5045239,"Rama Chiluka","2020-06-05 18:11:50",0.77511
5043772,JamesBondOO7,"2020-06-05 18:17:03",0.78468
5043772,JamesBondOO7,"2020-06-05 18:19:39",0.79425
4403459,"Tagir Rakipov","2020-06-05 18:22:14",0.75119
5035886,"Francesco Bragadin","2020-06-05 18:22:51",0.70334
4403459,"Tagir Rakipov","2020-06-05 18:25:51",0.77033
4642442,"Dan Delluomo","2020-06-05 18:26:52",0.77511
5045405,"Elena Rogleva","2020-06-05 18:35:07",0.77511
4943440,"Minaj Sheikh","2020-06-05 18:37:26",0.76555
4867786,NatsumiT,"2020-06-05 18:43:53",0.66028
5045361,SI4AN,"2020-06-05 18:43:59",0.78947
5032451,dksdms4,"2020-06-05 18:51:18",0.76076
5044754,"PBHUVANA CHANDRA","2020-06-05 18:57:40",0.62679
5031933,Pauls60r,"2020-06-05 18:58:53",0.00000
5045346,leilaSoleymani,"2020-06-05 18:59:19",0.76555
5045379,"takaharu okada","2020-06-05 19:04:37",0.00000
4994689,"Roseann Maina","2020-06-05 19:08:48",0.74162
5036006,"Andre Catao","2020-06-05 19:10:49",0.79425
5027016,ParisValaroutsos,"2020-06-05 19:10:59",0.71770
4757346,"Alex Osokin","2020-06-05 19:15:26",0.78229
4945701,"Mitchell Jones","2020-06-05 19:18:46",0.79425
5045379,"takaharu okada","2020-06-05 19:21:28",0.76555
2710373,"Ted Nagai","2020-06-05 19:22:04",0.77511
5040796,"Edna Yamil Diaz","2020-06-05 19:22:34",0.77511
5017982,"Somesh Dev","2020-06-05 19:23:56",0.56937
4277770,"Stavrou A","2020-06-05 19:23:59",0.78229
4757346,"Alex Osokin","2020-06-05 19:29:52",0.79904
5041807,"Andre #6","2020-06-05 19:31:37",0.75598
5040742,"Vedansh Shrivastava","2020-06-05 19:33:59",0.75119
5045639,-Sebra,"2020-06-05 19:35:57",0.76555
5045405,"Elena Rogleva","2020-06-05 19:36:31",0.77990
5045672,"Claudinei Evangelista do Nascimento","2020-06-05 19:40:45",0.76555
5045689,"max 121gou","2020-06-05 19:42:13",0.76555
5041239,Denistsilva,"2020-06-05 19:44:29",0.74641
5045689,"max 121gou","2020-06-05 19:48:19",0.77511
4624845,Kevin07052001,"2020-06-05 19:54:40",0.77511
5045291,waltyr,"2020-06-05 19:55:58",0.77511
5033523,"nithish kumar2000","2020-06-05 19:56:05",0.79425
5045372,"Anuj Patel #2","2020-06-05 19:56:22",0.76555
4840258,obulam.reddy,"2020-06-05 19:57:45",0.79425
4734793,"Paulo Victor Veiga Abreu","2020-06-05 19:59:10",0.76555
5024252,Maxmaus228,"2020-06-05 19:59:11",0.83253
5045639,-Sebra,"2020-06-05 20:06:14",0.77511
5045685,"SPARSH AGARWAL #2","2020-06-05 20:08:12",0.77511
5045768,"Reshetnikova Alexandra","2020-06-05 20:11:19",0.80382
5045606,Carlos_ReyesNN,"2020-06-05 20:15:15",0.77511
2657026,"Christoffer Kleven Berg","2020-06-05 20:19:22",0.76555
5035988,"Leon Lenk","2020-06-05 20:19:25",0.77511
5045679,"Etienne CAPLET","2020-06-05 20:21:35",0.76555
4916757,"Michael Pakhomov","2020-06-05 20:22:29",0.79425
4974931,"Abubakar Muhammad 123","2020-06-05 20:23:06",0.76555
5024935,"Marie #2","2020-06-05 20:26:14",0.74162
5045213,MichaelLi,"2020-06-05 20:28:56",0.77033
5044845,"Mathias Fløe","2020-06-05 20:31:08",0.78468
5045793,"Apurva Singh #2","2020-06-05 20:42:00",0.76555
5032387,"Nishant Tripathy","2020-06-05 20:42:47",0.77990
5045761,"GuanLong Li","2020-06-05 20:42:49",0.78468
5041317,"Anna  #2","2020-06-05 20:45:19",0.77511
5043031,"Macho Nacho","2020-06-05 20:46:12",0.66985
5036961,"Neelavarsha DK","2020-06-05 20:49:40",0.77511
3846647,"JITHU RAJAN","2020-06-05 20:50:16",0.77751
5045835,"Bachir El hamal","2020-06-05 20:51:16",0.76555
5045690,"Faruk Buldur","2020-06-05 20:54:22",0.38755
4965214,"siddhesh gadge","2020-06-05 21:10:52",0.75119
5041807,"Andre #6","2020-06-05 21:11:39",0.75837
5040438,"Duane Madziva","2020-06-05 21:13:59",0.75598
5045890,"Bryon Sutherland","2020-06-05 21:14:40",0.76555
5045902,"João Guilherme Silva","2020-06-05 21:16:06",0.76555
5003682,"Srinivas Reddy #2","2020-06-05 21:17:44",0.78468
4881781,Shikapos,"2020-06-05 21:26:28",0.67464
5003810,"Yoshie Mikami","2020-06-05 21:27:37",0.66028
4990081,"Stefan Lütschg","2020-06-05 21:30:31",0.49760
5045679,"Etienne CAPLET","2020-06-05 21:41:35",0.77033
5044730,Ivan.Chupryna,"2020-06-05 21:41:59",0.77033
5006549,"Artak Kirakosyan","2020-06-05 21:42:06",0.78468
5045793,"Apurva Singh #2","2020-06-05 21:42:52",0.77511
5045890,"Bryon Sutherland","2020-06-05 21:45:01",0.77511
5041286,itskazal,"2020-06-05 21:45:49",0.68421
5041317,"Anna  #2","2020-06-05 21:46:10",0.78468
5045798,"Hotdogman123 656","2020-06-05 21:48:20",0.76555
5045690,"Faruk Buldur","2020-06-05 21:49:26",0.61244
5037620,gotota,"2020-06-05 21:51:59",0.77033
5045365,"Abhishek Deshmukh #3","2020-06-05 21:53:33",0.00000
5045983,Schups,"2020-06-05 21:58:31",0.75119
5045690,"Faruk Buldur","2020-06-05 22:05:54",0.78468
5045864,"Maria Camila Urrego","2020-06-05 22:09:38",0.77511
5045798,"Hotdogman123 656","2020-06-05 22:13:05",0.77511
4974808,"Dmitriy Drozdov","2020-06-05 22:17:12",0.83253
5046015,"James Murnane","2020-06-05 22:23:58",0.76555
4996540,rab4280,"2020-06-05 22:27:30",0.77990
5045983,Schups,"2020-06-05 22:28:09",0.77511
5037620,gotota,"2020-06-05 22:30:19",0.78468
4822047,"Igor Linhares","2020-06-05 22:33:40",0.77990
5046060,amitdrucker,"2020-06-05 22:34:31",0.76555
5018412,"Max Williams0","2020-06-05 22:40:05",0.72727
5046062,"Lee Yy","2020-06-05 22:49:22",0.77511
5042100,"Sarthak Singh #2","2020-06-05 22:51:06",0.77511
5046060,amitdrucker,"2020-06-05 22:56:46",0.77511
5046101,Ambreen,"2020-06-05 23:09:17",0.76555
5045953,LoginovAlex,"2020-06-05 23:12:00",0.81339
5045675,IvanSaveliev,"2020-06-05 23:15:27",0.81339
5045835,"Bachir El hamal","2020-06-05 23:21:42",0.77511
5045618,arlar123,"2020-06-05 23:31:09",0.73205
5046162,"Marc Vitenzon","2020-06-05 23:32:33",0.67942
5046162,"Marc Vitenzon","2020-06-05 23:40:46",0.77511
4966315,"Md Hasan Shahriar","2020-06-05 23:45:35",0.78947
2605473,"Krishna Mysore","2020-06-05 23:52:18",0.76555
5045372,"Anuj Patel #2","2020-06-05 23:52:44",0.77990
5046179,LIDIE123,"2020-06-05 23:56:27",0.76555
5045679,"Etienne CAPLET","2020-06-06 00:00:15",0.80861
5041686,"Aubrey ling","2020-06-06 00:05:33",0.76555
5029649,"Ahmed Omran","2020-06-06 00:13:02",0.77990
4980746,"Helio Junior #2","2020-06-06 00:16:44",0.74641
5046101,Ambreen,"2020-06-06 00:29:47",0.77511
5041383,AdamaSorho,"2020-06-06 00:35:58",0.74162
5041611,"Vladislav Seliverstov","2020-06-06 00:42:46",0.73205
4956159,"Ashley #4","2020-06-06 00:47:39",0.77511
5045372,"Anuj Patel #2","2020-06-06 00:49:39",0.78468
5041163,"Janaka Ranathunga","2020-06-06 00:53:50",0.76555
5028830,somebodyonce,"2020-06-06 00:58:19",0.76555
5046176,"Pedro Lafe","2020-06-06 01:25:08",0.77511
5028723,"nitish gupta","2020-06-06 01:27:53",0.75119
5038640,Jiby,"2020-06-06 01:32:33",0.76076
5041163,"Janaka Ranathunga","2020-06-06 01:34:40",0.77511
4557176,Mohit_explores,"2020-06-06 01:37:47",0.75598
4642442,"Dan Delluomo","2020-06-06 01:45:12",0.78468
5043864,"Nom usr","2020-06-06 01:49:14",0.78468
5028723,"nitish gupta","2020-06-06 01:51:47",0.75837
5044569,KatalinaOne,"2020-06-06 01:58:14",0.80382
5046426,Adesh_Shambhu@Upb,"2020-06-06 02:07:37",0.76555
5041686,"Aubrey ling","2020-06-06 02:09:00",0.79425
5029333,nerere,"2020-06-06 02:09:03",0.75598
5032924,[Deleted],"2020-06-06 02:11:07",0.81578
4877200,"Rei Kurimoto","2020-06-06 02:12:25",0.77511
5032924,[Deleted],"2020-06-06 02:12:34",0.82057
4646018,Veronica73,"2020-06-06 02:14:50",0.75598
5046459,"Leticia Rina Sakurai","2020-06-06 02:17:58",0.76555
5046463,"Tumul Gupta","2020-06-06 02:23:25",0.76555
948476,AlexZ,"2020-06-06 02:24:34",0.70095
4992058,"Jin Hong","2020-06-06 02:26:45",0.80622
3129999,sgandhi1234,"2020-06-06 02:27:38",0.76555
5046446,sadash,"2020-06-06 02:30:19",0.66028
5046426,Adesh_Shambhu@Upb,"2020-06-06 02:30:23",0.77511
948476,AlexZ,"2020-06-06 02:32:02",0.72966
5046201,Mickey@coffee_engineer,"2020-06-06 02:35:09",0.76555
5046488,"Kanthi Kiran Bhargav","2020-06-06 02:35:25",0.76555
3959023,"pika #2","2020-06-06 02:35:34",0.81339
948476,AlexZ,"2020-06-06 02:38:06",0.73684
5032924,[Deleted],"2020-06-06 02:45:50",0.82296
5040354,Kavy13,"2020-06-06 02:46:40",0.81339
4111155,RyoHori,"2020-06-06 02:47:30",0.81818
4981268,Dalanke,"2020-06-06 02:47:42",0.78947
3870889,"ichiro kobayashi","2020-06-06 02:50:23",0.77511
5046502,"Jonathan Fan1","2020-06-06 02:52:15",0.75598
5046459,"Leticia Rina Sakurai","2020-06-06 02:55:47",0.77511
4591315,yosher,"2020-06-06 02:57:35",0.79425
5046471,"Jos from Boston","2020-06-06 03:01:09",0.77511
5046563,"Yuki Noro","2020-06-06 03:10:11",0.82296
5040519,"Ajitesh #2","2020-06-06 03:10:59",0.67942
5044389,lichongming,"2020-06-06 03:12:51",0.00000
5046547,"Kengo Imai","2020-06-06 03:14:59",0.67464
5046545,"Kai-Chih Huang","2020-06-06 03:21:38",0.76555
948476,AlexZ,"2020-06-06 03:23:00",0.74401
5044803,"Sam Kaddoura","2020-06-06 03:23:02",0.77511
5041892,"yuxin lee","2020-06-06 03:23:14",0.76555
2824897,"S Vyas","2020-06-06 03:31:33",0.76555
5029333,nerere,"2020-06-06 03:38:03",0.77511
4729983,naokurora,"2020-06-06 03:39:59",0.67464
1068856,"Masashi Nitta","2020-06-06 03:43:37",0.66507
4855153,yutarouaoki,"2020-06-06 03:43:47",0.71770
5046530,"Avinash Prajapati","2020-06-06 03:44:43",0.76555
5046179,LIDIE123,"2020-06-06 03:46:26",0.77511
5042052,"Zakria Rehman","2020-06-06 03:48:25",0.77511
4885310,MinhoBang,"2020-06-06 03:48:43",0.80382
5046663,"Ng Yeow Hwee","2020-06-06 03:51:22",0.76555
5045825,"Time do Daniel","2020-06-06 03:52:24",0.76555
4855153,yutarouaoki,"2020-06-06 03:53:19",0.76076
2699782,bejoy,"2020-06-06 03:55:09",0.72727
5016532,qtm,"2020-06-06 04:02:20",0.76076
5046719,chiamyunqing,"2020-06-06 04:13:09",0.76555
